LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF,Recovery
501586,,SF,P,SUBPRIME,C,PMI,1,0.07625,85000,4/30/2007,6/1/2007,72000,360,317,360,United Guaranty Ins,Durham,NC,27707,,,,,,,,,,,,,,,,30 DPD,0,,,89094,12/22/2010,69486.73,0.07625,11/19/2010,562,N,N,,,N,,,2500,0.95
501608,,PD,P,PRIME,R,CONV,1,0.06375,905000,12/16/2005,2/1/2006,570000,360,317,360,No PMI Insurance,Elk Grove,CA,95624,,,,,,,,,,,,,,,,REO,0,,9/10/2009,575000,12/8/2010,568510.08,0.06375,8/10/2010,562,N,N,,,N,,,2000,0.85
501621,,SF,P,SUBPRIME,P,CONV,1,0.10125,102000,5/31/2006,7/1/2006,100000,360,317,360,No PMI Insurance,Wheelersburg,OH,45694,508,,,,,,,,,,,,,,,FC,0,,4/20/2010,99000,9/15/2010,97839.91,0.10125,3/3/2010,437,N,Y,,,N,,,5000,0.86
501631,,PD,P,ALT A,P,CONV,1,0.06875,1500000,12/30/2004,3/1/2005,999950,360,317,360,No PMI Insurance,Briarcliff Manor,NY,10510,,0.0225,0.11875,0.0225,,0.02,,6,6W1BD,2/1/2008,0.02,6,0,,6,FC,0,,6/16/2008,760000,10/5/2010,999852.09,0.05375,1/15/2009,556,N,N,,,N,,,2500,0.6
501843,,PD,P,SUBPRIME,P,CONV,1,0.07,290000,6/13/2006,8/1/2006,224000,360,317,360,No PMI Insurance,Bowie,MD,20720,785,0.04721,0.13,0.07,,0.015,,6,6WSLB,7/1/2008,0.015,6,0,,6,90 DPD,0,,,175100,10/20/2010,223919.86,0.07,1/4/2010,613,N,Y,,,N,,,5000,0.94
501881,,CO,I,PRIME,P,CONV,1,0.064,405000,12/1/2003,1/1/2004,359910,360,317,360,No PMI Insurance,Miami Beach,FL,33139,,,,,,,,,,,,,,,,90 DPD,0,,,205000,9/1/2010,344339.38,0.064,,478,Y,N,,,N,,,5000,0.86
501882,,SF,P,SUBPRIME,P,PMI,1,0.06625,59000,3/9/2007,5/1/2007,54530,360,317,360,United Guaranty Ins,Mt. Vernon,MO,65712,,,,,,,,,,,,,,,,60 DPD,0,,,,,52263.01,0.06625,12/2/2010,614,N,N,,,N,,,2500,0.83
501981,,SF,P,SUBPRIME,P,CONV,1,0.059,530000,8/25/2004,10/1/2004,412000,360,317,360,No PMI Insurance,North Brunswick,NJ,8902,502,,,,,,,,,,,,,,,FC,0,,8/8/2008,480000,10/19/2010,413313.84,0.059,,441,N,Y,,,N,,,5000,0.86
502196,,SF,P,SUBPRIME,C,CONV,1,0.075,193000,6/24/2005,8/1/2005,158400,360,317,360,No PMI Insurance,Ormond Beach,FL,32174,542,,,,,,,,,,,,,,,REO,0,,2/21/2009,60000,12/15/2010,151585.12,0.075,9/18/2009,539,N,Y,,,N,,,5000,1
502244,,SF,P,SUBPRIME,,CONV,1,0.097,94000,1/25/2007,3/1/2007,85000,360,317,360,No PMI Insurance,Iva,SC,29655,610,,,,,,,,,,,,,,,90 DPD,0,,,80000,10/12/2010,83004.78,0.097,12/3/2010,464,N,Y,,,N,,,5000,0.94
502305,,MH,P,SUBPRIME,C,CONV,1,0.0747,143000,7/14/2005,9/1/2005,101000,360,317,360,No PMI Insurance,Zephyrhills,FL,33540,584,,,,,,,,,,,,,,,90 DPD,0,,,72900,7/14/2010,97393.19,0.0747,9/30/2010,533,Y,Y,,,N,,,5000,0.97
502364,,PD,P,SUBPRIME,P,CONV,1,0.0615,800000,5/31/2005,7/1/2005,560000,360,317,360,No PMI Insurance,Chantilly,VA,20152,509,,,,,,,,,,,,,,,REO,0,,4/7/2009,595000,4/15/2010,574825.13,0.05,1/23/2009,592,N,Y,,,N,,,5000,0.94
502952,,SF,P,ALT A,C,CONV,1,0.07875,282000,5/9/2007,7/1/2007,190000,360,317,360,No PMI Insurance,Richardson,TX,75080,656,,,,,,,,,,,,,,,CURRENT,0,,,276261,9/16/2010,183700.52,0.07875,12/15/2010,544,N,Y,,,N,,,5000,0.6
503008,,SF,P,SUBPRIME,R,CONV,1,0.0982,88000,6/27/2006,8/1/2006,74800,360,317,360,No PMI Insurance,Sanford,NC,27330,529,,,,,,,,,,,,,,,FC,0,,12/11/2010,85000,9/1/2010,73012.04,0.0982,4/16/2010,515,N,Y,,,N,,,5000,0.79
503142,,PD,I,ALT A,,CONV,1,0.07375,370000,1/31/2007,3/1/2007,247500,360,317,360,No PMI Insurance,Atlanta,GA,30331,642,0.0225,0.12375,0.02375,,0.01,,6,6W1BD,2/1/2012,0.01,6,0,,6,90 DPD,0,,,185000,12/10/2010,247487.77,0.07375,12/31/2010,425,N,Y,,,N,,,5000,0.99
503191,,SF,P,PRIME,,CONV,1,0.06375,700000,5/15/2007,7/1/2007,550000,360,317,360,No PMI Insurance,Pasadena,CA,91104,757,,,,,,,,,,,,,,,CURRENT,0,,,700000,4/21/2007,550000,0.06375,12/1/2010,642,N,Y,,,N,,,5000,0.83
503192,,SF,P,PRIME,,CONV,1,0.06125,637000,5/9/2007,7/1/2007,523600,360,317,360,No PMI Insurance,Warminster,PA,18974,762,,,,,,,,,,,,,,,CURRENT,0,,,637000,4/28/2007,499829.28,0.06125,12/15/2010,690,N,Y,,,N,,,5000,0.75
503213,,SF,P,SUBPRIME,C,CONV,1,0.075,348000,10/17/2006,12/1/2006,330600,360,317,540,No PMI Insurance,Upper Marlboro,MD,20772,638,0.06375,0.135,0.075,,0.01,,12,6W1BD,11/1/2009,0.01,12,0,,12,REPERF,0,,,245000,10/18/2010,327039.52,0.075,12/27/2010,505,N,Y,,,N,,,1500,0.6
503223,,SF,P,PRIME,,CONV,1,0.065,660000,5/10/2007,7/1/2007,520000,360,317,360,No PMI Insurance,Huntington Beach,CA,92648,709,,,,,,,,,,,,,,,CURRENT,0,,,660000,4/3/2007,520000,0.065,12/13/2010,555,N,Y,,,N,,,5000,0.86
503285,,SF,P,PRIME,,CONV,1,0.06625,785000,5/15/2007,7/1/2007,575000,360,317,360,No PMI Insurance,Richmond,CA,94803,652,,,,,,,,,,,,,,,CURRENT,0,,,398125,11/9/2010,574698.27,0.06625,12/10/2010,729,N,Y,,,N,,,5000,0.94
503287,,2F,I,ALT A,C,CONV,1,0.0675,250000,5/14/2007,7/1/2007,160000,360,317,360,No PMI Insurance,Chicago,IL,60624,739,,,,,,,,,,,,,,,CURRENT,0,,,250000,4/29/2007,153429.07,0.0675,12/10/2010,682,N,Y,,,N,,,5000,0.83
503505,,SF,S,ALT A,,CONV,1,0.0775,499000,9/5/2006,11/1/2006,376000,360,317,360,No PMI Insurance,Keaau,HI,96749,582,0.0275,0.1375,0.0775,,0.02,,6,6W1BD,10/1/2011,0.02,6,0,,6,FC,0,,9/11/2010,320000,9/27/2010,363240.65,0.0775,7/23/2010,455,N,Y,,,N,,,5000,0.94
503744,,CO,P,ALT A,,CONV,1,0.07675,410000,6/18/2007,8/1/2007,328000,360,317,331,No PMI Insurance,Rockport,MA,1966,668,,,,,,,,,,,,,,,CURRENT,0,1/26/2010,,282470,12/17/2010,322020.57,0.038,12/30/2010,711,N,Y,,,N,38352.35,12/31/2010,2500,0.83
503789,,SF,P,SUBPRIME,C,CONV,1,0.0674,255000,7/19/2005,9/1/2005,255000,360,317,360,No PMI Insurance,Orlando,FL,32809,660,,,,,,,,,,,,,,,FC,0,,6/8/2009,155000,6/29/2010,244176.55,0.0674,8/17/2009,578,N,Y,,,N,,,5000,0.79
504175,,SF,P,SUBPRIME,R,CONV,1,0.0821,287500,8/28/2006,10/1/2006,273125,360,317,360,No PMI Insurance,Virginia Beach/Virginia B,VA,23464,,0.06,0.1421,0.0821,,0.01,,6,6WSLB,9/1/2008,0.01,6,0,,6,REPERF,0,,,258000,9/27/2010,264811.85,0.0821,12/17/2010,540,N,Y,,,N,,,5000,0.92
500090,,SF,P,SUBPRIME,C,CONV,1,0.091,120000,12/19/2005,2/1/2006,84000,360,316,360,No PMI Insurance,Carrollton,TX,75006,544,0.0599,0.161,0.091,,0.02,,6,6W1BD,1/1/2008,0.02,6,0,,6,REPERF,0,,,110000,12/23/2010,81820.39,0.091,11/26/2010,571,Y,Y,,,N,,,5000,0.6
500539,,SF,P,ALT A,R,PMI,1,0.065,208000,12/20/2006,2/1/2007,183871.04,360,316,360,Triad Guaranty Ins,Murfreesboro,TN,37128,,,,,,,,,,,,,,,,90 DPD,0,,,175000,12/10/2010,177490.96,0.065,9/22/2010,465,Y,N,,,N,,,5700,0.99
500700,,SF,P,SUBPRIME,R,PMI,1,0.0675,123000,5/25/2007,7/1/2007,103500,360,316,360,General Electric Ins,Madison,MS,39110,,,,,,,,,,,,,,,,CURRENT,0,,,,,99178.74,0.0675,12/31/2010,619,N,N,,,N,,,7500,0.86
500737,,SF,P,SUBPRIME,P,PMI,1,0.0675,188000,4/12/2007,6/1/2007,187900,360,316,360,Mortgage Guaranty Co,Glenrock,WY,82637,,,,,,,,,,,,,,,,CURRENT,0,,,,,179502.56,0.0675,12/15/2010,649,N,N,,,N,,,2500,0.82
500872,,SF,P,SUBPRIME,C,CONV,1,0.07375,176000,4/13/2007,6/1/2007,140800,360,316,360,No PMI Insurance,Smiths Station,AL,36877,,0.005,0.07375,0.06875,,0,,12,PAYHS,5/1/2009,0,12,0,48,12,CURRENT,0,,,,,135545.37,0.07375,12/31/2010,539,N,N,,,N,,,2500,0.95
500877,,SF,P,SUBPRIME,P,PMI,1,0.075,55000,4/9/2007,6/1/2007,54900,360,316,360,United Guaranty Ins,Hutchinson,KS,67502,,,,,,,,,,,,,,,,CURRENT,0,,,,,52869.1,0.075,12/20/2010,590,N,N,,,N,,,2500,0.82
500919,,SF,P,SUBPRIME,R,PMI,1,0.0675,102000,4/13/2007,6/1/2007,94700,360,316,360,United Guaranty Ins,Lancaster,SC,29720,,,,,,,,,,,,,,,,CURRENT,0,,,,,90743.87,0.0675,12/27/2010,517,N,N,,,N,,,2500,0.99
500923,,PD,P,SUBPRIME,P,CONV,1,0.075,155000,8/8/2006,10/1/2006,124000,360,316,540,No PMI Insurance,Westminster,CO,80005,,,,,,,0,,,,,,,,,90 DPD,0,,,144000,8/4/2010,122635.37,0.075,5/13/2010,559,N,Y,,,N,30844.28,12/31/2010,1500,0.97
501017,,SF,P,SUBPRIME,P,CONV,1,0.0775,208000,9/14/2005,11/1/2005,164000,360,316,360,No PMI Insurance,Worcester,MA,1609,,,,,,,,,,,,,,,,FC,0,7/31/2008,1/26/2010,,,158243.03,0.0775,5/15/2009,590,N,N,,,N,,,5000,0.87
501128,,SF,P,SUBPRIME,P,PMI,1,0.0675,82000,4/20/2007,6/1/2007,79900,360,316,360,General Electric Ins,Southaven,MS,38671,,,,,,,,,,,,,,,,CURRENT,0,,,,,76563.24,0.0675,12/27/2010,635,N,N,,,N,,,2500,0.85
501140,,SF,P,SUBPRIME,C,CONV,1,0.075,158000,4/4/2007,6/1/2007,126400,360,316,360,No PMI Insurance,Cookeville,TN,38501,,,,,,,,,,,,,,,,CURRENT,0,,,,,121734.97,0.075,12/30/2010,539,N,N,,,N,,,2500,0.99
501246,,SF,P,SUBPRIME,P,PMI,1,0.06625,63860,4/18/2007,6/1/2007,63860,360,316,360,General Electric Ins,Hazleton,PA,18201,,,,,,,,,,,,,,,,CURRENT,0,,,,,61133.4,0.06625,12/10/2010,589,N,N,,,N,,,2500,0.95
501256,,CO,P,SUBPRIME,R,CONV,2,0.1205,385000,1/30/2007,3/1/2007,77000,360,316,360,No PMI Insurance,Fountain Valley,CA,92708,607,,,,,,,,,,,,,,,90 DPD,0,,,,,75824.69,0.1205,9/28/2010,533,N,Y,305337,1/7/2011,N,,,5000,0.97
501412,,CO,P,SUBPRIME,P,CONV,1,0.07875,134000,5/17/2006,7/1/2006,99750,360,316,360,No PMI Insurance,Clearwater,FL,33759,681,,,,,,,,,,,,,,,90 DPD,0,,,34000,5/14/2010,96305.26,0.07875,1/13/2010,641,N,Y,,,N,,,5000,0.92
501441,,SF,P,SUBPRIME,C,PMI,1,0.08,45700,4/11/2007,6/1/2007,39700,360,316,360,RMIC Ins Company,Albany,GA,31701,,0.01,0.08,0.07,,0,,12,PAYHS,5/1/2009,0,12,0,48,12,CURRENT,0,,,,,38253.98,0.07,12/3/2010,572,N,N,,,N,,,2500,0.86
501583,,PD,P,SUBPRIME,P,CONV,1,0.07375,352000,5/17/2006,7/1/2006,280000,360,316,540,No PMI Insurance,Winter Garden,FL,34787,611,,,,,,,,,,,,,,,FC,0,,3/4/2008,155000,10/7/2010,276796.47,0.07375,7/26/2010,618,N,Y,,,N,,,5000,0.94
501686,,SF,P,SUBPRIME,P,PMI,1,0.0725,170000,4/27/2007,6/1/2007,169000,360,316,360,United Guaranty Ins,Corpus Christi,TX,78412,,,,,,,,,,,,,,,,CURRENT,0,,,,,156407.37,0.0725,12/4/2010,615,N,N,,,N,,,2500,0.95
501716,,SF,P,SUBPRIME,P,CONV,2,0.098,163000,2/8/2007,4/1/2007,31300,360,316,360,No PMI Insurance,San Antonio,TX,78237,608,,,,,,,,,,,,,,,60 DPD,0,,,116000,9/3/2009,30325.67,0.098,12/11/2010,466,N,Y,131714.45,6/2/2008,N,,,5000,0.97
501780,,SF,P,SUBPRIME,R,PMI,1,0.06875,167300,4/27/2007,6/1/2007,162281,360,316,360,Mortgage Guaranty Co,Omaha,NE,68127,,,,,,,,,,,,,,,,CURRENT,0,,,,,155644.42,0.06875,12/14/2010,703,N,N,,,N,,,2500,0.99
502042,,SF,P,SUBPRIME,P,CONV,1,0.072,193000,5/1/2006,7/1/2006,154400,360,316,360,No PMI Insurance,Edgerton,WI,53534,632,0.055,0.137,0.072,,0.01,,6,6W1BD,6/1/2013,0.01,6,0,,6,REPERF,0,3/7/2008,,169000,12/3/2010,148452.55,0.072,12/9/2010,591,Y,Y,,,N,27692.12,12/31/2010,5000,0.86
502113,,SF,P,SUBPRIME,P,PMI,1,0.08125,200000,7/27/2007,9/1/2007,195000,360,316,360,United Guaranty Ins,Brandon,FL,33510,,0.005,0.08125,0.07625,,0,,12,PAYHS,8/1/2009,0,12,0,48,12,CURRENT,0,,,115003,4/22/2009,179783.25,0.07625,12/20/2010,669,N,N,,,N,,,2500,0.92
502348,,SF,P,SUBPRIME,R,CONV,1,0.1025,107000,6/26/2003,8/1/2003,90950,360,316,360,No PMI Insurance,Lawrence,KS,66047,473,0.065,0.1625,0.1025,,0.01,,6,6WSLB,7/1/2005,0.01,6,0,,6,REO,0,,11/18/2008,90000,6/24/2010,89117.48,0.11875,9/9/2008,483,N,N,,,N,,,VARIOUS,0.79
502402,,SF,P,SUBPRIME,P,CONV,1,0.10675,75000,5/27/2005,7/1/2005,56250,360,316,360,No PMI Insurance,Farmersville Station,NY,14060,492,,,,,,,,,,,,,,,FC,0,,10/16/2009,45000,6/16/2010,56710.13,0.05,7/1/2009,553,N,Y,,,N,,,5000,0.86
502404,,PD,P,SUBPRIME,P,CONV,1,0.073,380000,11/15/2004,1/1/2005,304000,360,316,360,No PMI Insurance,Miami,FL,33186,680,0.0699,0.143,0.073,,0.015,,6,6WSLB,12/1/2006,0.015,6,0,,6,FC,0,,11/4/2008,260000,12/1/2010,301360.16,0.10625,7/26/2008,642,N,Y,,,N,,,5000,0.94
502424,,SF,P,SUBPRIME,P,CONV,1,0.0863,114000,1/12/2005,3/1/2005,102600,360,316,360,No PMI Insurance,Yorkana,PA,17402,567,0.065,0.1463,0.0863,,0.015,,6,6W1BD,2/1/2007,0.015,6,0,,6,90 DPD,0,,,90000,8/6/2010,100162.46,0.09625,10/18/2010,506,N,Y,,,N,,,5000,0.94
502556,,PD,P,SUBPRIME,P,CONV,1,0.0739,373434,12/19/2005,2/1/2006,298748,360,316,360,No PMI Insurance,Ypsilanti,MI,48197,590,0.05083,0.1339,0.0739,,0.015,,6,6WSLB,1/1/2009,0.015,6,0,,6,FC,0,,9/15/2009,243000,9/15/2010,298212.89,0.0739,2/16/2010,568,N,Y,,,N,62024.04,12/31/2010,5000,1
502600,,SF,P,SUBPRIME,R,CONV,2,0.1198,174000,11/7/2006,1/1/2007,34800,360,316,360,No PMI Insurance,East Hartford,CT,6108,628,,,,,,,,,,,,,,,REPERF,0,,,120000,11/5/2010,34266.19,0.1198,12/11/2010,554,N,Y,138070.83,12/31/2010,Y,,,5000,0.95
502636,,SF,P,SUBPRIME,C,CONV,1,0.0799,305000,2/18/2005,3/24/2005,289750,360,316,360,No PMI Insurance,Spotswood,NJ,8884,571,,,,,,,,,,,,,,,FC,0,,,255000,8/19/2010,280011.94,0.0799,12/31/2010,547,N,Y,,,N,,,5000,1
502645,,SF,P,SUBPRIME,P,CONV,1,0.093,174900,7/5/2006,9/1/2006,139920,360,316,360,No PMI Insurance,Christiana,PA,17509,709,,,,,,,,,,,,,,,FC,0,,10/9/2010,125000,12/17/2010,136273.03,0.093,4/22/2010,592,N,Y,,,N,,,5000,0.97
502741,,SF,P,SUBPRIME,P,CONV,1,0.095,180000,10/27/2006,12/1/2006,159750,360,316,360,No PMI Insurance,Earlville,IL,60518,573,0.0699,0.155,0.095,,0.015,,6,6WSLB,11/1/2013,0.015,6,0,,6,90 DPD,0,11/12/2008,,125000,10/4/2010,155743.84,0.095,8/2/2010,507,N,Y,,,N,,,5000,0.99
502877,,SF,P,SUBPRIME,C,CONV,1,0.08,96000,10/28/2005,12/1/2005,81600,360,316,360,No PMI Insurance,Rogersville,AL,35652,649,,,,,,0,,,,,,,,,60 DPD,0,2/21/2007,,85000,6/18/2010,80818.19,0.08,10/30/2010,503,N,Y,,,N,,,5000,0.97
502983,,3F,I,ALT A,C,CONV,1,0.0725,875000,4/10/2007,6/1/2007,612500,360,316,360,No PMI Insurance,San Jose,CA,95118,687,0.0275,0.1225,0.0275,,0.01,,6,6W1BD,5/1/2012,0.01,6,0,,6,CURRENT,0,,,875000,12/14/2006,688298.14,0.0725,12/15/2010,693,N,Y,,,N,,,5000,0.83
503100,,PD,P,SUBPRIME,P,CONV,1,0.08125,144325,6/6/2006,8/1/2006,115460,360,316,480,No PMI Insurance,Galveston,TX,77554,655,,,,,,,,,,,,,,,90 DPD,0,,,75000,11/29/2010,113818.3,0.08125,8/31/2010,431,N,Y,,,N,,,5000,0.82
503143,,SF,I,ALT A,C,CONV,1,0.06875,429000,4/13/2007,6/1/2007,270000,360,316,360,No PMI Insurance,Ontario,CA,91762,748,0.0275,0.11875,0.0275,,0.01,,6,6W1BD,5/1/2012,0.01,6,0,,6,CURRENT,0,,,169000,5/27/2009,299895.38,0.06875,12/13/2010,750,N,Y,,,N,,,5000,0.86
503215,,SF,P,SUBPRIME,C,CONV,1,0.0947,100000,3/22/2007,5/1/2007,85000,360,316,360,No PMI Insurance,Tobyhanna,PA,18466,511,,,,,,,,,,,,,,,30 DPD,0,,,80000,3/23/2010,82855.72,0.0947,12/31/2010,607,N,Y,,,N,,,5000,0.95
503326,,SF,P,SUBPRIME,R,CONV,1,0.0798,135000,4/23/2007,6/1/2007,121500,360,316,360,No PMI Insurance,Olathe,KS,66062,617,,,,,,,,,,,,,,,CURRENT,0,,,,,117440.92,0.0798,12/6/2010,682,N,Y,,,N,,,5000,0.97
503346,,SF,P,SUBPRIME,,CONV,1,0.0775,155166,9/15/2006,11/1/2006,137531,360,316,360,No PMI Insurance,Lecanto,FL,34461,561,,,,,,,,,,,,,,,90 DPD,0,,,60000,10/12/2010,132737.59,0.0775,5/14/2010,568,N,N,,,N,,,VARIOUS,0.97
503561,,CO,P,SUBPRIME,C,CONV,1,0.0664,425000,11/24/2006,1/1/2007,353000,360,316,318,No PMI Insurance,Twp Of Berkeley,NJ,8721,643,,,,,,,,,,,,,,,90 DPD,0,7/9/2010,,275000,11/30/2010,357939.46,0.04765,7/9/2010,587,N,Y,,,N,,,5000,0.95
503575,,CO,P,PRIME,P,CONV,1,0.0775,160000,11/10/2005,1/1/2006,126800,360,316,360,No PMI Insurance,Atlanta,GA,30312,,,,,,,,,,,,,,,,90 DPD,0,,,124000,9/10/2010,126603.47,0.0775,,400,N,N,,,N,,,5000,0.95
503644,,SF,S,SUBPRIME,C,CONV,1,0.087,165000,7/24/2006,9/1/2006,148500,360,316,360,No PMI Insurance,Summerton,SC,29148,595,,,,,,,,,,,,,,,FC,0,,7/3/2010,117000,7/15/2010,144162.63,0.087,4/16/2010,526,N,Y,,,N,,,5000,0.83
503671,,CMX,P,SUBPRIME,C,CONV,1,0.0825,995000,5/31/2007,7/1/2007,550000,360,316,360,No PMI Insurance,San Diego,CA,92107,,0.04,0.1425,0.0825,,0.01,,6,6W1BD,6/1/2017,0.01,6,0,,6,CURRENT,0,,,770000,7/27/2007,498440.81,0.0825,12/27/2010,753,N,N,,,N,,,VARIOUS,0.83
503885,,SF,P,SUBPRIME,C,CONV,1,0.0963,53000,8/30/2006,11/1/2006,47700,360,316,360,No PMI Insurance,New Castle,PA,16101,594,,,,,,,,,,,,,,,90 DPD,0,,,38000,11/26/2010,46533.28,0.0963,12/17/2010,541,N,Y,,,N,,,5000,0.94
504239,,SF,P,SUBPRIME,P,CONV,1,0.0835,270500,8/11/2006,10/1/2006,229925,360,316,360,No PMI Insurance,Belton,TX,76513,635,0.0625,0.1435,0.0835,,0.01,,6,6W1BD,9/1/2008,0.01,6,0,,6,90 DPD,0,,,280000,9/16/2010,222797.34,0.0835,12/1/2010,479,Y,Y,,,N,39627.01,12/31/2010,5000,0.97
504396,,SF,P,SUBPRIME,P,CONV,1,0.0708,255000,11/28/2006,1/1/2007,203856,360,316,360,No PMI Insurance,Wylie,TX,75098,,,,,,,,,,,,,,,,90 DPD,0,,,220000,10/7/2010,190669.5,0.0708,12/7/2010,438,Y,Y,,,N,48712.01,12/31/2010,5000,0.95
504551,,SF,P,SUBPRIME,C,CONV,1,0.0676,209000,9/15/2004,11/1/2004,130000,360,316,360,No PMI Insurance,Mount Pleasant,SC,29464,601,,,,,,,,,,,,,,,FC,0,,5/12/2010,230000,10/29/2010,124530.89,0.0676,1/3/2009,427,N,Y,,,N,,,5000,0.85
504689,,SF,P,SUBPRIME,C,CONV,1,0.0653,495000,9/22/2006,11/1/2006,286300,360,316,360,No PMI Insurance,Whittier,CA,90605,,,,,,,,,,,,,,,,REPERF,0,,,297709,6/3/2009,273871.4,0.0653,11/30/2010,542,N,Y,,,N,,,5000,0.95
504948,,CO,S,SUBPRIME,R,CONV,1,0.0725,114000,4/20/2007,6/1/2007,97470,360,316,360,No PMI Insurance,Conneaut,OH,44030,596,,,,,,,,,,,,,,,CURRENT,0,,,,,93749.08,0.0725,12/1/2010,499,N,Y,,,N,,,5000,0.83
504991,,SF,P,SUBPRIME,P,CONV,1,0.07925,132000,6/12/2006,8/1/2006,121600,360,316,360,No PMI Insurance,Baton Rouge,LA,70810,628,0.04925,0.13925,0.07925,,0.01,,6,6W1BD,7/1/2008,0.01,6,0,,6,90 DPD,0,,,133600,9/24/2010,117316.76,0.07925,12/2/2010,532,N,Y,,,N,,,5000,0.85
500028,,SF,P,SUBPRIME,P,CONV,1,0.095,280000,3/13/2007,5/1/2007,229500,360,315,480,No PMI Insurance,Gilford,NH,3249,583,0.065,0.155,0.095,,0.01,0,6,6W1BD,4/1/2009,0.01,6,0,,6,CURRENT,0,,,210000,5/22/2007,225049.65,0.095,12/13/2010,649,N,N,,,N,,,2500,0.83
500036,,SF,P,SUBPRIME,C,PMI,1,0.08,91000,3/12/2007,5/1/2007,81900,360,315,360,PMI Mortgage Ins Co,Fontanelle,IA,50846,,,,,,,,,,,,,,,,CURRENT,0,,,91957,7/21/2009,79091.09,0.08,12/3/2010,651,N,N,,,N,,,2500,0.87
500042,,SF,P,SUBPRIME,C,CONV,1,0.07,226000,10/31/2005,12/1/2005,188217.78,360,315,360,No PMI Insurance,San Angelo,TX,76904,,,,,,,0,,,,,,,,,CURRENT,0,3/30/2007,,245000,5/13/2010,180377.38,0.07,12/2/2010,556,N,N,,,N,,,VARIOUS,0.94
500143,,SF,P,SUBPRIME,C,CONV,1,0.0969,390000,2/27/2007,5/1/2007,351000,360,315,322,No PMI Insurance,Chugiak,AK,99567,675,,,,,,0,,,,,,,,,CURRENT,0,6/4/2010,,320000,5/11/2010,369109.31,0.0294,12/1/2010,562,N,Y,,,N,,,1500,0.97
500403,,SF,P,SUBPRIME,P,PMI,1,0.06875,152000,3/5/2007,5/1/2007,144400,360,315,360,General Electric Ins,Mount Airy,GA,30563,,,,,,,,,,,,,,,,CURRENT,0,,,,,138174.64,0.06875,12/10/2010,588,N,N,,,N,,,2500,0.97
500504,,SF,P,SUBPRIME,P,CONV,1,0.0885,138000,7/20/2006,9/1/2006,131100,360,315,360,No PMI Insurance,Hammond,IN,46323,586,0.0699,0.1485,0.0885,,0.015,,6,6WSLB,8/1/2008,0.015,6,0,,6,REPERF,0,,,120000,5/6/2010,127404.19,0.0885,12/14/2010,573,Y,Y,,,N,,,5000,0.83
500510,,SF,P,SUBPRIME,R,PMI,1,0.065,205000,2/23/2007,4/1/2007,183800,360,315,360,PMI Mortgage Ins Co,Spring Hill,FL,34609,,,,,,,,,,,,,,,,30 DPD,0,,,100323,11/11/2009,175489.81,0.065,12/28/2010,574,N,N,,,N,,,2500,0.6
500623,,PD,P,SUBPRIME,P,CONV,1,0.088,151000,6/20/2006,8/1/2006,119737,360,315,360,No PMI Insurance,Mckinney,TX,75071,611,,,,,,0,,,,,,,,,FC,0,,8/4/2010,131000,11/23/2010,116211.21,0.088,4/16/2010,610,N,Y,,,N,,,1500,0.97
500812,,PD,P,SUBPRIME,P,CONV,1,0.065,205000,6/22/2006,8/1/2006,160000,360,315,540,No PMI Insurance,Colorado Springs,CO,80916,686,0.055,0.125,0.065,,0.01,,12,6W1BD,7/1/2009,0.01,12,0,,12,FC,0,,10/26/2010,165000,12/10/2010,157579.45,0.0675,9/2/2010,500,N,Y,,,N,,,1500,0.95
501089,,SF,P,SUBPRIME,P,PMI,1,0.075,61000,3/21/2007,5/1/2007,54282,360,315,360,United Guaranty Ins,Henryetta,OK,74437,,0.005,0.075,0.07,,0,,12,PAYHS,4/1/2009,0,12,0,48,12,CURRENT,0,,,,,52069.41,0.07,12/4/2010,656,N,N,,,N,,,2500,0.83
501267,,CO,P,SUBPRIME,P,CONV,1,0.0596,434000,3/19/2007,5/1/2007,347200,360,315,360,No PMI Insurance,Aliso Viejo,CA,92656,,0.0225,0.1096,0,,0.02,,12,WS1YL,4/1/2012,0.02,12,0,,12,CURRENT,0,,,250000,12/6/2010,347200,0.0596,12/10/2010,598,N,N,,,N,,,VARIOUS,0.79
501327,,SF,P,SUBPRIME,C,CONV,1,0.0725,215000,1/9/2007,3/1/2007,161250,360,315,360,No PMI Insurance,Upper Darby Township,PA,19026,668,,,,,,,,,,,,,,,60 DPD,0,,,,,161250,0.0725,11/26/2010,681,N,Y,,,N,,,1500,0.79
